,CityName,CityID,District,DistrictID,Ward,WardID,Level,EnglishName
273,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Phú Thịnh,9577.0,Phường,
274,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Ngô Quyền,9580.0,Phường,
275,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Quang Trung,9583.0,Phường,
276,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Sơn Lộc,9586.0,Phường,
277,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Xuân Khanh,9589.0,Phường,
278,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Đường Lâm,9592.0,Xã,
279,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Viên Sơn,9595.0,Phường,
280,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Xuân Sơn,9598.0,Xã,
281,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Hưng,9601.0,Phường,
282,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Thanh Mỹ,9604.0,Xã,
283,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Sơn Trầm,9607.0,Phường,
284,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Kim Sơn,9610.0,Xã,
285,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Sơn Đông,9613.0,Xã,
286,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Cổ Đông,9616.0,Xã,
287,Thành phố Hà Nội,1,Huyện Ba Vì,271,Thị trấn Tây Đằng,9619.0,Thị trấn,
288,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Cường,9625.0,Xã,
289,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cổ Đô,9628.0,Xã,
290,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tản Hồng,9631.0,Xã,
291,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vạn Thắng,9634.0,Xã,
292,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Châu Sơn,9637.0,Xã,
293,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phong Vân,9640.0,Xã,
294,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Đông,9643.0,Xã,
295,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Phương,9646.0,Xã,
296,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Châu,9649.0,Xã,
297,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thái Hòa,9652.0,Xã,
298,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Đồng Thái,9655.0,Xã,
299,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Sơn,9658.0,Xã,
300,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Minh Châu,9661.0,Xã,
301,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vật Lại,9664.0,Xã,
302,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Chu Minh,9667.0,Xã,
303,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tòng Bạt,9670.0,Xã,
304,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cẩm Lĩnh,9673.0,Xã,
305,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Sơn Đà,9676.0,Xã,
306,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Đông Quang,9679.0,Xã,
307,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tiên Phong,9682.0,Xã,
308,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thụy An,9685.0,Xã,
309,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cam Thượng,9688.0,Xã,
310,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thuần Mỹ,9691.0,Xã,
311,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tản Lĩnh,9694.0,Xã,
312,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Ba Trại,9697.0,Xã,
313,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Minh Quang,9700.0,Xã,
314,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Ba Vì,9703.0,Xã,
315,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vân Hòa,9706.0,Xã,
316,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Yên Bài,9709.0,Xã,
317,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Khánh Thượng,9712.0,Xã,
318,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Thị trấn Phúc Thọ,9715.0,Thị trấn,
319,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Hà,9718.0,Xã,
320,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Phúc,9721.0,Xã,
321,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Nam,9724.0,Xã,
322,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Xuân Đình,9727.0,Xã,
323,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Sen Phương,9733.0,Xã,
324,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Võng Xuyên,9739.0,Xã,
325,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thọ Lộc,9742.0,Xã,
326,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Long Xuyên,9745.0,Xã,
327,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thượng Cốc,9748.0,Xã,
328,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Hát Môn,9751.0,Xã,
329,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tích Giang,9754.0,Xã,
330,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thanh Đa,9757.0,Xã,
331,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Trạch Mỹ Lộc,9760.0,Xã,
332,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Phúc Hòa,9763.0,Xã,
333,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Ngọc Tảo,9766.0,Xã,
334,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Phụng Thượng,9769.0,Xã,
335,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tam Thuấn,9772.0,Xã,
336,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tam Hiệp,9775.0,Xã,
337,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Hiệp Thuận,9778.0,Xã,
338,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Liên Hiệp,9781.0,Xã,
339,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Thị trấn Phùng,9784.0,Thị trấn,
340,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Trung Châu,9787.0,Xã,
341,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thọ An,9790.0,Xã,
342,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thọ Xuân,9793.0,Xã,
343,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Hồng Hà,9796.0,Xã,
344,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Hồng,9799.0,Xã,
345,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Hà,9802.0,Xã,
346,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Hạ Mỗ,9805.0,Xã,
347,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Trung,9808.0,Xã,
348,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Phương Đình,9811.0,Xã,
349,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thượng Mỗ,9814.0,Xã,
350,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Tân Hội,9817.0,Xã,
351,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Tân Lập,9820.0,Xã,
352,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Đan Phượng,9823.0,Xã,
353,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Đồng Tháp,9826.0,Xã,
354,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Song Phượng,9829.0,Xã,
355,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Thị trấn Trạm Trôi,9832.0,Thị trấn,
356,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đức Thượng,9835.0,Xã,
357,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Minh Khai,9838.0,Xã,
358,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Dương Liễu,9841.0,Xã,
359,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Di Trạch,9844.0,Xã,
360,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đức Giang,9847.0,Xã,
361,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Cát Quế,9850.0,Xã,
362,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Kim Chung,9853.0,Xã,
363,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Yên Sở,9856.0,Xã,
364,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Sơn Đồng,9859.0,Xã,
365,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Vân Canh,9862.0,Xã,
366,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đắc Sở,9865.0,Xã,
367,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Lại Yên,9868.0,Xã,
368,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Tiền Yên,9871.0,Xã,
369,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Song Phương,9874.0,Xã,
370,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã An Khánh,9877.0,Xã,
371,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã An Thượng,9880.0,Xã,
372,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Vân Côn,9883.0,Xã,
373,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã La Phù,9889.0,Xã,
374,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đông La,9892.0,Xã,
375,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đông Xuân,4939.0,Xã,
376,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Thị trấn Quốc Oai,9895.0,Thị trấn,
377,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Sài Sơn,9898.0,Xã,
378,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phượng Cách,9901.0,Xã,
379,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Yên Sơn,9904.0,Xã,
380,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Ngọc Liệp,9907.0,Xã,
381,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Ngọc Mỹ,9910.0,Xã,
382,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Liệp Tuyết,9913.0,Xã,
383,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Thạch Thán,9916.0,Xã,
384,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đồng Quang,9919.0,Xã,
385,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phú Cát,9922.0,Xã,
386,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tuyết Nghĩa,9925.0,Xã,
387,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Nghĩa Hương,9928.0,Xã,
388,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Cộng Hòa,9931.0,Xã,
389,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tân Phú,9934.0,Xã,
390,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đại Thành,9937.0,Xã,
391,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phú Mãn,9940.0,Xã,
392,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Cấn Hữu,9943.0,Xã,
393,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tân Hòa,9946.0,Xã,
394,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Hòa Thạch,9949.0,Xã,
395,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đông Yên,9952.0,Xã,
396,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Yên Trung,4927.0,Xã,
397,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Yên Bình,4930.0,Xã,
398,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Tiến Xuân,4936.0,Xã,
399,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Thị trấn Liên Quan,9955.0,Thị trấn,
400,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Đại Đồng,9958.0,Xã,
401,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Cẩm Yên,9961.0,Xã,
402,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Lại Thượng,9964.0,Xã,
403,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Phú Kim,9967.0,Xã,
404,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Hương Ngải,9970.0,Xã,
405,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Canh Nậu,9973.0,Xã,
406,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Kim Quan,9976.0,Xã,
407,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Dị Nậu,9979.0,Xã,
408,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Bình Yên,9982.0,Xã,
409,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Chàng Sơn,9985.0,Xã,
410,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Thạch Hoà,9988.0,Xã,
411,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Cần Kiệm,9991.0,Xã,
412,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Hữu Bằng,9994.0,Xã,
413,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Phùng Xá,9997.0,Xã,
414,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Tân Xã,10000.0,Xã,
415,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Thạch Xá,10003.0,Xã,
416,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Bình Phú,10006.0,Xã,
417,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Hạ Bằng,10009.0,Xã,
418,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Đồng Trúc,10012.0,Xã,
419,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Thị trấn Chúc Sơn,10015.0,Thị trấn,
420,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Thị trấn Xuân Mai,10018.0,Thị trấn,
421,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Phụng Châu,10021.0,Xã,
422,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Tiên Phương,10024.0,Xã,
423,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đông Sơn,10027.0,Xã,
424,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đông Phương Yên,10030.0,Xã,
425,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Phú Nghĩa,10033.0,Xã,
426,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Trường Yên,10039.0,Xã,
427,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Ngọc Hòa,10042.0,Xã,
428,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thủy Xuân Tiên,10045.0,Xã,
429,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thanh Bình,10048.0,Xã,
430,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Trung Hòa,10051.0,Xã,
431,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đại Yên,10054.0,Xã,
432,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thụy Hương,10057.0,Xã,
433,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Tốt Động,10060.0,Xã,
434,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Lam Điền,10063.0,Xã,
435,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Tân Tiến,10066.0,Xã,
436,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Nam Phương Tiến,10069.0,Xã,
437,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hợp Đồng,10072.0,Xã,
438,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hoàng Văn Thụ,10075.0,Xã,
439,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hoàng Diệu,10078.0,Xã,
440,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hữu Văn,10081.0,Xã,
441,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Quảng Bị,10084.0,Xã,
442,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Mỹ Lương,10087.0,Xã,
443,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thượng Vực,10090.0,Xã,
444,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hồng Phong,10093.0,Xã,
445,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đồng Phú,10096.0,Xã,
446,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Trần Phú,10099.0,Xã,
447,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Văn Võ,10102.0,Xã,
448,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đồng Lạc,10105.0,Xã,
449,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hòa Chính,10108.0,Xã,
450,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Phú Nam An,10111.0,Xã,
451,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Thị trấn Kim Bài,10114.0,Thị trấn,
452,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Cự Khê,10120.0,Xã,
453,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Bích Hòa,10126.0,Xã,
454,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Mỹ Hưng,10129.0,Xã,
455,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Cao Viên,10132.0,Xã,
456,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Bình Minh,10135.0,Xã,
457,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Tam Hưng,10138.0,Xã,
458,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Cao,10141.0,Xã,
459,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Thùy,10144.0,Xã,
460,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Mai,10147.0,Xã,
461,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Văn,10150.0,Xã,
462,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Đỗ Động,10153.0,Xã,
463,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Kim An,10156.0,Xã,
464,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Kim Thư,10159.0,Xã,
465,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Phương Trung,10162.0,Xã,
466,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Tân Ước,10165.0,Xã,
467,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Dân Hòa,10168.0,Xã,
468,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Liên Châu,10171.0,Xã,
469,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Cao Dương,10174.0,Xã,
470,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Xuân Dương,10177.0,Xã,
471,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Hồng Dương,10180.0,Xã,
472,Thành phố Hà Nội,1,Huyện Thường Tín,279,Thị trấn Thường Tín,10183.0,Thị trấn,
473,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Ninh Sở,10186.0,Xã,
474,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Nhị Khê,10189.0,Xã,
475,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Duyên Thái,10192.0,Xã,
476,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Khánh Hà,10195.0,Xã,
477,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hòa Bình,10198.0,Xã,
478,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Văn Bình,10201.0,Xã,
479,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hiền Giang,10204.0,Xã,
480,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hồng Vân,10207.0,Xã,
481,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Vân Tảo,10210.0,Xã,
482,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Liên Phương,10213.0,Xã,
483,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Văn Phú,10216.0,Xã,
484,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tự Nhiên,10219.0,Xã,
485,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tiền Phong,10222.0,Xã,
486,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hà Hồi,10225.0,Xã,
487,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Thư Phú,10228.0,Xã,
488,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Nguyễn Trãi,10231.0,Xã,
489,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Quất Động,10234.0,Xã,
490,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Chương Dương,10237.0,Xã,
491,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tân Minh,10240.0,Xã,
492,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Lê Lợi,10243.0,Xã,
493,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Thắng Lợi,10246.0,Xã,
494,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Dũng Tiến,10249.0,Xã,
495,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Thống Nhất,10252.0,Xã,
496,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Nghiêm Xuyên,10255.0,Xã,
497,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tô Hiệu,10258.0,Xã,
498,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Văn Tự,10261.0,Xã,
499,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Vạn Điểm,10264.0,Xã,
500,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Minh Cường,10267.0,Xã,
501,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Thị trấn Phú Minh,10270.0,Thị trấn,
502,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Thị trấn Phú Xuyên,10273.0,Thị trấn,
503,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Hồng Minh,10276.0,Xã,
504,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phượng Dực,10279.0,Xã,
505,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Nam Tiến,10282.0,Xã,
506,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Tri Trung,10288.0,Xã,
507,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Đại Thắng,10291.0,Xã,
508,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phú Túc,10294.0,Xã,
509,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Văn Hoàng,10297.0,Xã,
510,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Hồng Thái,10300.0,Xã,
511,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Hoàng Long,10303.0,Xã,
512,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Quang Trung,10306.0,Xã,
513,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Nam Phong,10309.0,Xã,
514,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Nam Triều,10312.0,Xã,
515,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Tân Dân,10315.0,Xã,
516,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Sơn Hà,10318.0,Xã,
517,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Chuyên Mỹ,10321.0,Xã,
518,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Khai Thái,10324.0,Xã,
519,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phúc Tiến,10327.0,Xã,
520,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Vân Từ,10330.0,Xã,
521,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Tri Thủy,10333.0,Xã,
522,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Đại Xuyên,10336.0,Xã,
523,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phú Yên,10339.0,Xã,
524,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Bạch Hạ,10342.0,Xã,
525,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Quang Lãng,10345.0,Xã,
526,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Châu Can,10348.0,Xã,
527,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Minh Tân,10351.0,Xã,
528,Thành phố Hà Nội,1,Huyện Ứng Hòa,281,Thị trấn Vân Đình,10354.0,Thị trấn,
529,Thành phố Hà Nội,1,Huyện Ứng Hòa,281,Xã Viên An,10357.0,Xã,
530,Thành phố Hà Nội,1,Huyện Ứng Hòa,281,Xã Viên Nội,10360.0,Xã,
531,Thành phố Hà Nội,1,Huyện Ứng Hòa,281,Xã Hoa Sơn,10363.0,Xã,
532,Thành phố Hà Nội,1,Huyện Ứng Hòa,281,Xã Quảng Phú Cầu,10366.0,Xã,
